order_item_id,order_id,product_id,quantity,unit_price
2067,1680,49,4,6.99
2068,1680,18,3,69.99
2069,1680,24,1,129.99
2070,1681,113,3,42.99
2071,1681,64,1,7.49
2072,1681,24,3,129.99
2073,1681,52,2,129.99
2074,1682,44,4,15.99
2075,1683,8,1,109.99
2076,1683,88,3,32.99
2077,1683,13,2,12.99
2078,1683,1,1,24.99
2079,1683,1,3,24.99
2080,1684,48,1,79.99
2081,1684,23,2,39.99
2082,1684,82,4,44.99
2083,1684,24,2,129.99
2084,1684,45,1,34.99
2085,1685,23,4,39.99
2086,1685,91,2,21.99
2087,1685,65,2,11.99
2088,1685,105,4,21.99
2089,1685,4,1,149.99
2090,1686,14,3,29.99
2091,1686,88,2,32.99
2092,1686,76,2,34.99
2093,1687,79,3,22.99
2094,1687,59,4,79.99
2095,1688,44,2,15.99
2096,1689,102,4,18.99
2097,1689,6,3,59.99
2098,1690,13,1,12.99
2099,1690,85,3,19.99
2100,1690,117,4,34.99
2101,1690,97,2,27.99
2102,1690,37,3,14.99
2103,1691,81,4,24.99
2104,1691,52,4,129.99
2105,1691,49,1,6.99
2106,1692,72,4,42.0
2107,1692,79,4,22.99
2108,1692,40,4,42.99
2109,1693,107,1,29.99
2110,1693,25,1,29.99
2111,1693,40,2,42.99
2112,1693,83,3,13.99
2113,1693,95,1,6.99
2114,1694,25,3,29.99
2115,1694,69,1,22.99
2116,1694,106,4,13.99
2117,1694,95,2,6.99
2118,1695,117,2,34.99
2119,1696,10,2,32.99
2120,1696,64,2,7.49
2121,1696,74,1,17.99
2122,1697,119,3,17.99
2123,1698,50,2,8.99
2124,1698,48,4,79.99
2125,1699,80,3,9.99
2126,1699,113,4,42.99
2127,1700,27,3,19.99
2128,1700,53,1,9.99
2129,1700,54,4,45.99
2130,1701,33,1,32.99
2131,1701,81,4,24.99
2132,1701,6,4,59.99
2133,1701,17,2,34.99
2134,1702,116,4,25.99
2135,1702,9,2,129.99
2136,1703,88,4,32.99
2137,1703,37,3,14.99
2138,1703,37,3,14.99
2139,1704,72,4,42.0
2140,1705,62,1,16.99
2141,1705,15,2,89.99
2142,1705,5,4,219.0
2143,1705,24,1,129.99
2144,1706,57,2,99.0
2145,1706,57,1,99.0
2146,1706,85,2,19.99
2147,1707,2,2,89.99
2148,1707,44,3,15.99
2149,1707,118,2,10.99
2150,1707,45,4,34.99
2151,1707,26,1,34.99
2152,1708,9,2,129.99
2153,1708,24,2,129.99
2154,1708,43,4,8.99
2155,1708,4,4,149.99
2156,1708,9,2,129.99
2157,1709,19,3,119.0
2158,1709,8,1,109.99
2159,1710,80,2,9.99
2160,1711,88,2,32.99
2161,1712,105,4,21.99
2162,1713,73,1,39.99
2163,1714,83,4,13.99
2164,1714,37,4,14.99
2165,1714,58,2,14.99
2166,1714,88,4,32.99
2167,1714,79,3,22.99
2168,1715,59,3,79.99
2169,1715,29,2,24.99
2170,1716,33,2,32.99
2171,1716,48,1,79.99
2172,1716,56,3,19.99
2173,1716,19,1,119.0
2174,1717,52,2,129.99
2175,1717,108,3,79.99
2176,1718,94,4,16.99
2177,1718,57,4,99.0
2178,1718,60,3,4.99
2179,1718,44,3,15.99
2180,1719,27,2,19.99
2181,1719,28,2,12.99
2182,1719,73,2,39.99
2183,1719,112,3,14.99
2184,1719,116,4,25.99
2185,1720,28,4,12.99
2186,1720,19,4,119.0
2187,1720,14,4,29.99
2188,1721,28,3,12.99
2189,1721,71,2,6.49
2190,1722,57,1,99.0
2191,1722,89,2,15.99
2192,1723,96,2,14.99
2193,1723,83,4,13.99
2194,1723,74,2,17.99
2195,1724,112,2,14.99
2196,1724,98,4,15.99
2197,1725,95,1,6.99
2198,1725,87,1,49.99
2199,1725,101,1,24.99
2200,1725,11,1,45.0
2201,1725,2,1,89.99
2202,1726,96,2,14.99
2203,1726,28,3,12.99
2204,1727,116,4,25.99
2205,1727,61,3,7.99
2206,1727,91,2,21.99
2207,1727,38,3,49.99
2208,1727,13,2,12.99
2209,1728,117,4,34.99
2210,1728,21,4,14.99
2211,1728,90,3,7.99
2212,1728,89,2,15.99
2213,1728,15,2,89.99
2214,1729,113,4,42.99
2215,1729,61,4,7.99
2216,1730,89,3,15.99
2217,1730,120,4,22.99
2218,1730,75,2,27.99
2219,1730,58,1,14.99
2220,1730,63,3,59.99
2221,1731,18,3,69.99
2222,1731,87,4,49.99
2223,1732,82,3,44.99
2224,1732,38,1,49.99
2225,1733,80,4,9.99
2226,1734,66,3,13.99
2227,1734,67,1,9.49
2228,1735,90,3,7.99
2229,1735,34,4,18.99
2230,1736,85,1,19.99
2231,1736,43,1,8.99
2232,1736,17,1,34.99
2233,1736,95,1,6.99
2234,1737,50,1,8.99
2235,1737,89,3,15.99
2236,1737,90,4,7.99
2237,1737,43,3,8.99
2238,1738,17,3,34.99
2239,1738,93,3,18.99
2240,1738,71,2,6.49
2241,1739,118,1,10.99
2242,1739,104,3,39.99
2243,1739,111,1,12.99
2244,1739,3,2,39.99
2245,1740,9,2,129.99
2246,1740,74,2,17.99
2247,1740,100,1,9.99
2248,1741,112,1,14.99
2249,1741,20,4,54.99
2250,1741,81,3,24.99
2251,1742,91,2,21.99
2252,1743,92,1,10.99
2253,1744,27,1,19.99
2254,1744,92,1,10.99
2255,1745,61,2,7.99
2256,1745,91,4,21.99
2257,1746,94,1,16.99
2258,1746,57,2,99.0
2259,1746,65,1,11.99
2260,1747,113,2,42.99
2261,1747,90,1,7.99
2262,1748,21,4,14.99
2263,1748,82,3,44.99
2264,1749,28,4,12.99
2265,1749,33,3,32.99
2266,1749,95,2,6.99
2267,1750,37,2,14.99
2268,1750,9,1,129.99
2269,1750,9,4,129.99
2270,1751,11,4,45.0
2271,1751,2,1,89.99
2272,1751,41,3,39.99
2273,1751,90,1,7.99
2274,1752,46,4,26.99
2275,1752,48,4,79.99
2276,1752,39,4,59.99
2277,1752,41,2,39.99
2278,1753,53,4,9.99
2279,1753,113,4,42.99
2280,1753,42,4,11.99
2281,1754,95,4,6.99
2282,1754,54,1,45.99
2283,1755,52,3,129.99
2284,1755,2,4,89.99
2285,1756,28,1,12.99
2286,1756,3,4,39.99
2287,1757,3,4,39.99
2288,1757,51,2,189.0
2289,1758,63,4,59.99
2290,1758,56,4,19.99
2291,1759,14,1,29.99
2292,1759,42,4,11.99
2293,1759,78,3,29.99
2294,1760,54,4,45.99
2295,1760,2,3,89.99
2296,1761,88,4,32.99
2297,1761,79,1,22.99
2298,1761,77,2,12.99
2299,1762,104,2,39.99
2300,1762,48,4,79.99
2301,1762,9,1,129.99
2302,1763,42,2,11.99
2303,1763,117,3,34.99
2304,1764,44,3,15.99
2305,1764,90,2,7.99
2306,1764,116,2,25.99
2307,1764,42,2,11.99
2308,1764,91,2,21.99
2309,1765,41,1,39.99
2310,1766,68,4,3.99
2311,1767,58,4,14.99
2312,1768,109,1,11.99
2313,1768,61,2,7.99
2314,1768,29,1,24.99
2315,1769,72,2,42.0
2316,1769,101,3,24.99
2317,1769,41,4,39.99
2318,1769,41,2,39.99
2319,1770,38,1,49.99
2320,1771,32,4,27.99
2321,1771,55,1,12.99
2322,1771,39,3,59.99
2323,1772,84,4,8.99
2324,1773,58,4,14.99
2325,1773,72,2,42.0
2326,1774,120,3,22.99
2327,1775,59,3,79.99
2328,1775,21,2,14.99
2329,1775,42,1,11.99
2330,1775,16,1,99.0
2331,1775,112,3,14.99
2332,1776,107,4,29.99
2333,1776,71,1,6.49
2334,1776,81,4,24.99
2335,1777,79,1,22.99
2336,1777,83,3,13.99
2337,1777,42,1,11.99
2338,1778,64,1,7.49
2339,1778,119,1,17.99
2340,1779,92,2,10.99
2341,1779,12,3,18.99
2342,1780,97,1,27.99
2343,1780,64,4,7.49
2344,1780,70,1,17.99
2345,1781,71,1,6.49
2346,1781,105,2,21.99
2347,1782,30,2,89.99
2348,1782,8,1,109.99
2349,1782,7,2,79.99
2350,1783,20,2,54.99
2351,1783,65,3,11.99
2352,1784,3,3,39.99
2353,1784,64,1,7.49
2354,1784,86,4,11.99
2355,1784,71,1,6.49
2356,1785,30,4,89.99
2357,1785,1,3,24.99
2358,1786,51,2,189.0
2359,1786,20,1,54.99
2360,1787,72,3,42.0
2361,1787,66,4,13.99
2362,1787,21,2,14.99
2363,1788,115,3,8.99
2364,1788,51,1,189.0
2365,1788,84,3,8.99
2366,1789,99,4,89.99
2367,1789,27,2,19.99
2368,1789,15,1,89.99
2369,1789,50,1,8.99
2370,1789,96,2,14.99
2371,1790,107,2,29.99
2372,1790,114,3,19.99
2373,1790,47,4,24.99
2374,1791,114,3,19.99
2375,1791,28,1,12.99
2376,1791,40,1,42.99
2377,1791,28,2,12.99
2378,1791,111,3,12.99
2379,1792,59,4,79.99
2380,1792,78,2,29.99
2381,1792,118,4,10.99
2382,1793,10,1,32.99
2383,1793,114,1,19.99
2384,1794,120,1,22.99
2385,1794,39,4,59.99
2386,1794,49,2,6.99
2387,1795,55,3,12.99
2388,1795,10,3,32.99
2389,1796,116,1,25.99
2390,1797,16,1,99.0
2391,1797,113,4,42.99
2392,1798,59,3,79.99
2393,1798,35,1,16.99
2394,1799,28,1,12.99
2395,1799,51,4,189.0
2396,1800,53,2,9.99
2397,1800,2,1,89.99
2398,1800,85,1,19.99
2399,1800,99,3,89.99
2400,1801,4,3,149.99
2401,1801,112,2,14.99
2402,1801,31,4,22.99
2403,1802,72,4,42.0
2404,1802,102,2,18.99
2405,1802,92,1,10.99
2406,1802,37,3,14.99
2407,1803,70,2,17.99
2408,1803,48,3,79.99
2409,1803,93,2,18.99
2410,1803,42,3,11.99
2411,1804,60,3,4.99
2412,1804,99,3,89.99
2413,1804,19,4,119.0
2414,1805,12,3,18.99
2415,1805,114,2,19.99
2416,1805,43,3,8.99
2417,1805,83,4,13.99
2418,1806,114,1,19.99
2419,1806,44,2,15.99
2420,1807,109,2,11.99
2421,1807,105,2,21.99
2422,1808,65,1,11.99
2423,1809,120,2,22.99
2424,1809,95,2,6.99
2425,1809,88,3,32.99
2426,1810,71,4,6.49
2427,1810,67,4,9.49
2428,1810,29,3,24.99
2429,1811,82,4,44.99
2430,1811,20,2,54.99
2431,1812,19,1,119.0
2432,1812,89,3,15.99
2433,1812,31,4,22.99
2434,1812,39,2,59.99
2435,1813,3,1,39.99
2436,1814,9,3,129.99
2437,1815,2,3,89.99
2438,1815,44,4,15.99
2439,1815,48,2,79.99
2440,1815,39,4,59.99
2441,1816,76,1,34.99
2442,1816,87,4,49.99
2443,1816,5,4,219.0
2444,1816,41,3,39.99
2445,1816,4,3,149.99
2446,1817,55,3,12.99
2447,1818,98,1,15.99
2448,1818,61,3,7.99
2449,1818,70,1,17.99
2450,1818,11,2,45.0
2451,1819,31,4,22.99
2452,1819,5,3,219.0
2453,1819,40,4,42.99
2454,1820,88,2,32.99
2455,1821,57,1,99.0
2456,1821,65,2,11.99
2457,1821,60,3,4.99
2458,1821,90,4,7.99
2459,1821,103,1,32.99
2460,1822,63,2,59.99
2461,1822,116,4,25.99
2462,1822,38,2,49.99
2463,1822,6,3,59.99
2464,1822,77,3,12.99
2465,1823,26,4,34.99
2466,1824,99,4,89.99
2467,1824,6,3,59.99
2468,1825,109,4,11.99
2469,1825,30,4,89.99
2470,1825,104,1,39.99
2471,1825,13,2,12.99
2472,1825,18,2,69.99
2473,1826,47,4,24.99
2474,1826,3,3,39.99
2475,1826,82,1,44.99
2476,1826,54,4,45.99
2477,1827,9,1,129.99
2478,1827,12,3,18.99
2479,1827,113,3,42.99
2480,1827,61,4,7.99
2481,1828,21,1,14.99
2482,1829,85,3,19.99
2483,1829,72,3,42.0
2484,1829,62,1,16.99
2485,1829,102,2,18.99
2486,1830,30,2,89.99
2487,1831,2,3,89.99
2488,1831,8,1,109.99
2489,1831,15,3,89.99
2490,1831,75,1,27.99
2491,1832,103,2,32.99
2492,1832,25,4,29.99
2493,1832,62,4,16.99
2494,1832,28,1,12.99
2495,1833,110,1,16.99
2496,1833,19,2,119.0
2497,1833,110,2,16.99
2498,1833,111,1,12.99
2499,1833,62,1,16.99
2500,1834,108,3,79.99
2501,1834,29,3,24.99
2502,1834,53,1,9.99
2503,1834,97,4,27.99
2504,1835,25,3,29.99
2505,1836,62,4,16.99
2506,1836,83,2,13.99
2507,1837,99,1,89.99
2508,1837,56,1,19.99
2509,1837,54,1,45.99
2510,1837,72,1,42.0
2511,1838,51,3,189.0
2512,1838,60,3,4.99
2513,1838,39,3,59.99
2514,1839,97,2,27.99
2515,1839,61,3,7.99
2516,1839,12,4,18.99
2517,1839,44,1,15.99
2518,1840,77,2,12.99
2519,1840,41,3,39.99
2520,1840,117,2,34.99
2521,1841,106,3,13.99
2522,1841,67,4,9.49
2523,1842,99,2,89.99
2524,1842,103,3,32.99
2525,1843,71,3,6.49
2526,1843,27,4,19.99
2527,1843,75,2,27.99
2528,1843,16,3,99.0
2529,1843,82,2,44.99
2530,1844,24,4,129.99
2531,1844,48,2,79.99
2532,1844,51,4,189.0
2533,1845,19,3,119.0
2534,1845,78,1,29.99
2535,1845,33,1,32.99
2536,1846,25,3,29.99
2537,1847,66,4,13.99
2538,1847,26,3,34.99
2539,1847,7,4,79.99
2540,1848,56,4,19.99
2541,1848,41,1,39.99
2542,1848,18,2,69.99
2543,1848,16,3,99.0
2544,1849,14,3,29.99
2545,1849,17,1,34.99
2546,1849,119,4,17.99
2547,1850,2,1,89.99
2548,1851,56,2,19.99
2549,1851,30,2,89.99
2550,1851,80,3,9.99
2551,1852,3,3,39.99
2552,1852,98,2,15.99
2553,1853,3,2,39.99
2554,1853,12,3,18.99
2555,1853,104,4,39.99
2556,1853,16,1,99.0
2557,1853,32,4,27.99
2558,1854,115,2,8.99
2559,1854,118,2,10.99
2560,1855,56,4,19.99
2561,1855,58,2,14.99
2562,1855,30,1,89.99
2563,1856,20,4,54.99
2564,1856,109,4,11.99
2565,1856,3,3,39.99
2566,1856,27,4,19.99
2567,1857,64,4,7.49
2568,1858,91,1,21.99
2569,1858,77,4,12.99
2570,1859,46,4,26.99
2571,1859,36,2,21.99
2572,1859,92,3,10.99
2573,1860,88,2,32.99
2574,1861,50,3,8.99
2575,1862,93,4,18.99
2576,1862,117,4,34.99
2577,1862,12,4,18.99
2578,1862,33,3,32.99
2579,1863,21,2,14.99
2580,1863,29,2,24.99
2581,1863,109,1,11.99
2582,1863,49,3,6.99
2583,1864,12,1,18.99
2584,1864,33,1,32.99
2585,1865,19,4,119.0
2586,1865,36,2,21.99
2587,1865,30,4,89.99
2588,1866,112,1,14.99
2589,1866,80,1,9.99
2590,1867,37,4,14.99
2591,1867,55,2,12.99
2592,1868,92,1,10.99
2593,1868,9,1,129.99
2594,1868,35,2,16.99
2595,1868,69,1,22.99
2596,1868,100,4,9.99
2597,1869,69,2,22.99
2598,1869,32,1,27.99
2599,1870,105,1,21.99
2600,1870,65,1,11.99
2601,1870,51,2,189.0
2602,1870,22,1,64.99
2603,1870,61,2,7.99
2604,1871,74,3,17.99
2605,1871,60,2,4.99
2606,1871,59,2,79.99
2607,1872,97,1,27.99
2608,1872,9,4,129.99
2609,1872,18,1,69.99
2610,1872,37,4,14.99
2611,1872,68,4,3.99
2612,1873,114,4,19.99
2613,1873,83,3,13.99
2614,1873,101,4,24.99
2615,1873,97,3,27.99
2616,1874,17,1,34.99
2617,1874,27,1,19.99
2618,1874,77,3,12.99
2619,1874,108,3,79.99
2620,1875,39,3,59.99
2621,1875,4,3,149.99
2622,1875,63,2,59.99
2623,1875,97,1,27.99
2624,1876,58,2,14.99
2625,1876,84,3,8.99
2626,1877,116,4,25.99
2627,1877,33,4,32.99
2628,1878,113,2,42.99
2629,1878,60,2,4.99
2630,1878,54,1,45.99
2631,1879,48,1,79.99
2632,1879,45,4,34.99
2633,1879,117,4,34.99
2634,1880,46,4,26.99
2635,1880,6,4,59.99
2636,1880,9,3,129.99
2637,1881,2,1,89.99
2638,1881,19,3,119.0
2639,1882,48,1,79.99
2640,1882,58,4,14.99
2641,1882,43,4,8.99
2642,1882,45,3,34.99
2643,1882,37,3,14.99
2644,1883,98,4,15.99
2645,1883,56,1,19.99
2646,1883,86,1,11.99
2647,1883,20,4,54.99
2648,1884,19,2,119.0
2649,1884,98,2,15.99
2650,1884,12,4,18.99
2651,1885,39,1,59.99
2652,1886,54,2,45.99
2653,1886,55,3,12.99
2654,1887,34,4,18.99
2655,1888,15,1,89.99
2656,1888,86,4,11.99
2657,1888,104,3,39.99
2658,1888,79,3,22.99
2659,1889,114,3,19.99
2660,1889,81,3,24.99
2661,1889,68,2,3.99
2662,1889,86,3,11.99
2663,1889,104,2,39.99
2664,1890,43,3,8.99
2665,1890,64,4,7.49
2666,1890,7,3,79.99
2667,1891,29,2,24.99
2668,1891,113,2,42.99
2669,1891,60,2,4.99
2670,1891,119,1,17.99
2671,1891,90,3,7.99
2672,1892,43,3,8.99
2673,1892,11,2,45.0
2674,1892,21,4,14.99
2675,1892,119,1,17.99
2676,1892,100,3,9.99
2677,1893,54,4,45.99
2678,1893,4,3,149.99
2679,1894,113,4,42.99
2680,1894,119,4,17.99
2681,1894,76,2,34.99
2682,1894,52,4,129.99
2683,1895,44,2,15.99
2684,1895,77,3,12.99
2685,1896,11,1,45.0
2686,1897,115,1,8.99
2687,1897,120,2,22.99
2688,1897,7,1,79.99
2689,1897,61,2,7.99
2690,1898,86,1,11.99
2691,1898,6,2,59.99
2692,1898,115,3,8.99
2693,1899,6,1,59.99
2694,1900,35,3,16.99
2695,1901,18,1,69.99
2696,1901,60,3,4.99
2697,1901,21,1,14.99
2698,1902,5,4,219.0
2699,1902,110,3,16.99
2700,1902,86,2,11.99
2701,1903,38,4,49.99
2702,1903,54,2,45.99
2703,1903,102,3,18.99
2704,1904,20,2,54.99
2705,1904,5,1,219.0
2706,1904,8,1,109.99
2707,1904,19,1,119.0
2708,1905,37,3,14.99
2709,1906,56,4,19.99
2710,1906,16,3,99.0
2711,1906,120,2,22.99
2712,1906,115,4,8.99
2713,1907,25,3,29.99
2714,1907,9,1,129.99
2715,1907,5,3,219.0
2716,1907,50,2,8.99
2717,1908,58,2,14.99
2718,1908,105,3,21.99
2719,1908,96,4,14.99
2720,1909,1,2,24.99
2721,1909,33,4,32.99
2722,1910,114,2,19.99
2723,1911,117,2,34.99
2724,1911,93,2,18.99
2725,1911,54,1,45.99
2726,1912,103,3,32.99
2727,1912,44,1,15.99
2728,1912,14,4,29.99
2729,1913,88,3,32.99
2730,1913,68,4,3.99
2731,1913,114,2,19.99
2732,1914,93,3,18.99
2733,1914,69,4,22.99
2734,1914,6,3,59.99
2735,1914,43,1,8.99
2736,1915,107,4,29.99
2737,1915,119,4,17.99
2738,1915,118,2,10.99
2739,1915,119,3,17.99
2740,1916,115,1,8.99
2741,1916,105,2,21.99
2742,1916,86,3,11.99
2743,1917,6,2,59.99
2744,1917,106,4,13.99
2745,1918,10,3,32.99
2746,1919,112,3,14.99
2747,1919,99,1,89.99
2748,1919,64,2,7.49
2749,1919,69,3,22.99
2750,1919,100,1,9.99
2751,1920,23,2,39.99
2752,1920,2,4,89.99
2753,1920,11,3,45.0
2754,1921,17,3,34.99
2755,1922,54,2,45.99
2756,1922,116,4,25.99
2757,1922,27,2,19.99
2758,1923,70,1,17.99
2759,1923,10,2,32.99
2760,1923,112,1,14.99
2761,1924,23,1,39.99
2762,1924,98,4,15.99
2763,1924,44,1,15.99
2764,1925,62,3,16.99
2765,1926,23,4,39.99
2766,1926,104,2,39.99
2767,1926,70,3,17.99
2768,1927,9,2,129.99
2769,1928,25,4,29.99
2770,1928,119,3,17.99
2771,1928,4,3,149.99
2772,1928,110,4,16.99
2773,1928,102,4,18.99
2774,1929,22,2,64.99
2775,1929,80,4,9.99
2776,1930,107,4,29.99
2777,1930,72,4,42.0
2778,1931,116,1,25.99
2779,1931,5,4,219.0
2780,1932,86,3,11.99
2781,1933,41,4,39.99
2782,1934,67,1,9.49
2783,1934,76,2,34.99
2784,1934,61,4,7.99
2785,1934,71,3,6.49
2786,1934,16,1,99.0
2787,1935,106,4,13.99
2788,1935,38,1,49.99
2789,1935,110,1,16.99
2790,1935,8,3,109.99
2791,1935,86,2,11.99
2792,1936,109,4,11.99
2793,1936,10,3,32.99
2794,1936,10,4,32.99
2795,1937,4,3,149.99
2796,1938,120,1,22.99
2797,1938,47,1,24.99
2798,1939,114,1,19.99
2799,1939,24,2,129.99
2800,1939,75,1,27.99
2801,1940,97,1,27.99
2802,1940,104,3,39.99
2803,1940,117,3,34.99
2804,1940,13,4,12.99
2805,1940,97,1,27.99
2806,1941,35,1,16.99
2807,1941,18,1,69.99
2808,1941,13,1,12.99
2809,1942,52,1,129.99
2810,1942,34,2,18.99
2811,1942,76,2,34.99
2812,1943,90,1,7.99
2813,1943,81,1,24.99
2814,1943,61,2,7.99
2815,1943,94,2,16.99
2816,1943,22,2,64.99
2817,1944,74,2,17.99
2818,1944,64,2,7.49
2819,1944,8,4,109.99
2820,1945,106,3,13.99
2821,1945,45,2,34.99
2822,1946,35,2,16.99
2823,1946,79,1,22.99
2824,1946,91,4,21.99
2825,1947,15,4,89.99
2826,1948,74,2,17.99
2827,1948,105,1,21.99
2828,1949,30,2,89.99
2829,1950,18,2,69.99
2830,1950,36,1,21.99
2831,1950,74,1,17.99
2832,1950,84,2,8.99
2833,1951,44,2,15.99
2834,1952,112,3,14.99
2835,1953,88,3,32.99
2836,1953,57,2,99.0
2837,1953,110,2,16.99
2838,1953,27,4,19.99
2839,1953,46,2,26.99
2840,1954,36,4,21.99
2841,1954,7,3,79.99
2842,1954,1,4,24.99
2843,1954,60,2,4.99
2844,1955,38,2,49.99
2845,1955,53,1,9.99
2846,1955,113,3,42.99
2847,1955,19,3,119.0
2848,1955,36,2,21.99
2849,1956,9,4,129.99
2850,1956,45,3,34.99
2851,1956,83,2,13.99
2852,1956,58,2,14.99
2853,1956,89,3,15.99
2854,1957,29,4,24.99
2855,1957,116,2,25.99
2856,1957,3,2,39.99
2857,1957,83,4,13.99
2858,1958,15,3,89.99
2859,1958,93,3,18.99
2860,1959,111,3,12.99
2861,1959,96,4,14.99
2862,1959,3,1,39.99
2863,1960,104,2,39.99
2864,1960,97,2,27.99
2865,1960,81,4,24.99
2866,1961,99,4,89.99
2867,1961,73,3,39.99
2868,1961,1,4,24.99
2869,1962,93,4,18.99
2870,1962,33,3,32.99
2871,1962,76,2,34.99
2872,1963,73,3,39.99
2873,1963,13,4,12.99
2874,1963,61,2,7.99
2875,1963,114,2,19.99
2876,1963,42,1,11.99
2877,1964,69,3,22.99
2878,1964,64,2,7.49
2879,1965,14,2,29.99
2880,1966,60,4,4.99
2881,1966,69,1,22.99
2882,1967,29,2,24.99
2883,1967,28,3,12.99
2884,1968,53,1,9.99
2885,1968,36,4,21.99
2886,1968,115,2,8.99
2887,1968,12,3,18.99
2888,1968,119,2,17.99
2889,1969,69,2,22.99
2890,1969,6,4,59.99
2891,1969,89,3,15.99
2892,1969,70,2,17.99
2893,1969,85,1,19.99
2894,1970,13,1,12.99
2895,1970,65,2,11.99
2896,1970,119,3,17.99
2897,1971,97,4,27.99
2898,1971,72,2,42.0
2899,1971,4,1,149.99
2900,1972,25,2,29.99
2901,1972,106,2,13.99
2902,1972,30,1,89.99
2903,1973,17,3,34.99
2904,1973,59,1,79.99
2905,1974,5,1,219.0
2906,1974,93,2,18.99
2907,1975,107,4,29.99
2908,1975,20,1,54.99
2909,1975,107,2,29.99
2910,1976,5,2,219.0
2911,1976,88,4,32.99
2912,1976,14,1,29.99
2913,1977,14,4,29.99
2914,1977,30,2,89.99
2915,1977,35,3,16.99
2916,1977,114,4,19.99
2917,1978,28,4,12.99
2918,1978,55,2,12.99
2919,1978,79,4,22.99
2920,1978,36,3,21.99
2921,1978,34,2,18.99
2922,1979,99,4,89.99
2923,1979,119,1,17.99
2924,1979,112,1,14.99
2925,1979,102,2,18.99
2926,1980,110,1,16.99
2927,1980,72,4,42.0
2928,1980,51,2,189.0
2929,1980,7,2,79.99
2930,1980,69,2,22.99
2931,1981,70,1,17.99
2932,1981,31,1,22.99
2933,1981,44,1,15.99
2934,1981,34,3,18.99
2935,1981,43,2,8.99
2936,1982,18,2,69.99
2937,1982,90,1,7.99
2938,1983,55,1,12.99
2939,1984,109,3,11.99
2940,1984,4,1,149.99
2941,1984,98,1,15.99
2942,1985,11,3,45.0
2943,1986,11,1,45.0
2944,1986,89,2,15.99
2945,1986,62,1,16.99
2946,1986,57,3,99.0
2947,1986,8,1,109.99
2948,1987,102,3,18.99
2949,1988,105,2,21.99
2950,1988,77,4,12.99
2951,1988,37,4,14.99
2952,1988,67,1,9.49
2953,1988,20,2,54.99
2954,1989,49,4,6.99
2955,1989,6,4,59.99
2956,1989,60,1,4.99
2957,1990,114,2,19.99
2958,1990,49,3,6.99
2959,1990,82,3,44.99
2960,1991,68,2,3.99
2961,1991,52,4,129.99
2962,1991,73,1,39.99
2963,1992,30,3,89.99
2964,1992,48,1,79.99
2965,1992,47,3,24.99
2966,1992,106,2,13.99
2967,1992,101,4,24.99
2968,1993,7,4,79.99
2969,1993,27,2,19.99
2970,1993,53,4,9.99
2971,1993,80,3,9.99
2972,1994,24,2,129.99
2973,1994,9,1,129.99
2974,1994,35,1,16.99
2975,1994,119,1,17.99
2976,1994,111,4,12.99
2977,1995,95,1,6.99
2978,1995,34,3,18.99
2979,1995,110,2,16.99
2980,1995,71,4,6.49
2981,1995,64,2,7.49
2982,1996,68,1,3.99
2983,1996,52,3,129.99
2984,1997,90,4,7.99
2985,1997,80,3,9.99
2986,1998,53,3,9.99
2987,1998,21,1,14.99
2988,1998,32,4,27.99
2989,1999,56,2,19.99
2990,1999,14,3,29.99
2991,1999,100,3,9.99
2992,1999,11,4,45.0
2993,1999,112,1,14.99
